PRODUCT_ID,PRODUCT_GROUP,YEAR,AMOUNT1,AMOUNT2,AMOUNT3,AMOUNT4,AMOUNT5,AMOUNT6,AMOUNT7,AMOUNT8,AMOUNT9,AMOUNT10,AMOUNT11,AMOUNT12
4953,9,2016,74179,82856,26563,43592,24816,62388,31493,78405,80327,41450,58570,86901
248,3,2017,9802,23238,45299,19789,89051,2843,61629,19233,81312,15957,75023,38503
3929,1,2017,28114,7324,18937,88561,7956,12426,99896,56012,29154,95981,89899,73113
4499,2,2016,62932,59559,39195,21108,10287,66149,71721,38377,11672,40732,85576,42129
1798,9,2015,44750,88171,54830,51774,36053,22535,70408,22844,66729,94812,85424,18859
2311,0,2017,25526,11986,60676,73187,19699,35971,32926,76151,12333,41307,59826,25969
1844,0,2015,41864,68965,25857,98865,91203,57649,66889,14594,77129,95791,10868,64430
3448,2,2017,63611,49713,43842,73862,21486,55592,7508,79878,65847,78744,68486,63775
4514,2,2017,14513,1274,3223,71199,92446,88675,94812,64783,19173,91476,30026,36712
2119,7,2017,19909,73922,3616,83759,64184,1107,35822,56285,55846,57112,57984,12773
1119,5,2017,9179,36952,92683,75652,99373,9607,1069,4622,84997,99674,30032,89730
2699,4,2015,13785,29052,63383,46358,86174,73067,9673,18626,47839,19250,32466,58910
366,9,2017,33182,83775,46808,87075,42022,24660,10463,55666,28366,69072,80317,92869
2974,5,2016,30757,27564,9768,9000,51263,6079,66810,68009,35093,65502,30946,82909
2932,4,2016,20360,77307,6355,21218,10102,50958,50984,31043,61644,44911,56527,38953
3965,1,2015,60768,40054,47095,24734,91832,68995,5625,26983,30668,785,29615,22534
3168,4,2015,8438,12566,80652,77224,88705,63773,70853,78754,31575,21815,44569,70352
1482,2,2018,3074,97494,12466,30984,41007,11342,94425,55361,33043,37329,4435,72432
2814,8,2016,13086,94841,98585,7922,13990,66223,75029,53650,74202,77750,49487,42319
1220,6,2015,90680,35111,57828,49863,7637,25347,77932,92165,66894,8342,23416,43527
2852,2,2015,39639,88406,89670,57406,61953,40102,77788,60201,56001,84935,87241,49352
4044,0,2018,1444,26901,67011,45208,85750,12328,38024,39326,14731,82719,70586,2038
1599,8,2017,14841,29254,996,70831,17169,94813,66924,72887,4028,24318,35811,27416
3379,2,2017,76773,49397,46228,92612,37885,9770,48430,98022,74778,91486,45609,52615
4806,0,2016,6288,43827,8340,72994,28859,77548,89209,28480,41938,36216,76360,74709
1262,5,2017,87375,77116,74280,82234,67491,85458,7958,72650,74001,287,46398,29568
3815,2,2018,63830,75279,89838,57390,71359,86213,7445,32173,7261,72346,76608,96422
3548,8,2018,24900,67680,13739,47951,79288,72888,21194,92299,57747,65259,88238,55336
4155,3,2017,98678,74791,91634,27597,68829,18841,13713,7872,25898,17864,18296,58508
923,7,2015,54627,76131,93567,25662,91423,23963,17778,42373,66167,49222,90618,78588
3702,0,2015,35925,4646,88704,57128,80934,45458,86801,32233,38143,24040,26700,53240
366,9,2015,1297,33335,98812,56187,74849,15006,30932,59579,36799,98654,8015,38362
3593,2,2018,38965,1037,58343,96189,53054,77731,15301,93632,34803,81443,18534,77210
4388,1,2016,16450,98030,2996,59473,77781,91357,43501,58606,59858,19086,32250,97694
4493,8,2016,62330,25454,32110,92795,18119,2141,90687,1311,91415,93261,97404,47656
3297,0,2015,58689,62507,64736,43445,47354,98527,77137,90830,31288,88700,17907,18093
1595,0,2017,5261,1374,18202,94108,85312,91485,30009,97447,23814,64277,29429,59083
2594,6,2017,98059,43664,8784,40862,11477,61395,66174,45254,62560,36412,52797,72983
790,1,2018,97880,65361,45911,44120,76590,49706,86614,86952,63301,3020,72168,11347
4257,4,2017,77616,77181,10858,22975,85085,18381,41167,34776,32821,15963,40464,22770
3906,9,2015,47165,92686,33951,79129,57776,72721,2860,45148,90219,88855,18629,12682
2692,9,2015,90513,56739,5928,87096,29236,44153,71603,28226,84785,9771,61651,15578
4475,3,2018,56741,88167,22737,89995,56798,32659,34984,81956,24395,8602,39081,93478
1106,8,2017,32902,81893,39271,75218,55917,80758,61508,98607,19804,79490,18555,77017
3931,8,2017,95338,35067,19474,93626,75055,61563,75704,30067,43252,45270,60932,28771
3567,8,2017,71590,70055,28964,88015,17636,75877,12707,15852,24165,95352,69789,50890
4444,1,2018,45350,67684,91647,82456,37531,86194,39123,74763,87053,47175,39251,29122
2546,9,2016,48045,39773,95964,55137,69835,75853,19177,46721,38213,20417,58999,49813
2699,4,2016,28125,25472,68042,77075,44793,72580,16912,70775,53099,89693,99456,87454
3566,4,2018,86735,13651,50772,27766,88430,48964,67643,89401,59881,62195,76456,59954
1859,7,2015,31984,41852,5846,97391,92338,44871,95533,19042,55677,20664,13802,11312
3118,3,2018,4235,32804,87057,2887,25422,61368,14508,33581,60138,1542,2501,51911
4111,7,2018,14545,2858,80861,17644,3277,81112,34320,85830,5508,1125,37078,95173
632,5,2017,35764,24235,56254,61736,84856,69368,9944,77120,99063,52364,1230,89271
3084,2,2018,33530,26965,47779,68700,3954,326,71631,81065,92919,59670,65129,68610
170,9,2015,22562,1581,44578,13169,68460,23194,58000,94165,56667,75293,76102,73479
573,0,2016,93500,98185,83568,5290,57523,16421,43391,40419,21225,644,28794,786
1266,9,2016,61108,87664,85410,4382,19235,47889,69917,99544,93363,16530,93417,22595
679,8,2016,2426,41041,59393,99660,23825,76517,15559,55828,16343,39704,25953,58724
1996,3,2015,36407,99378,95085,83687,90806,43479,31105,14741,70239,87408,89774,24541
2209,8,2018,6662,39991,73018,33524,59995,49358,56477,10380,80284,55861,8729,26512
4647,2,2017,38819,24372,62841,92088,13326,33206,97348,76782,28854,42557,72012,86438
1390,4,2015,78903,54270,26935,35331,53136,12072,8623,91588,5655,42674,53655,90812
2930,3,2016,2845,6023,68289,54305,86846,90503,55275,76543,89535,89732,89652,36268
4154,0,2017,96191,27944,2190,81742,53985,27149,91617,42401,7168,79362,53923,85229
32,1,2016,90999,34171,45118,92544,41714,68913,25672,75337,21359,53364,98898,82620
4151,2,2017,34514,45190,21404,67361,61666,81082,66311,88187,17200,70057,62975,82421
4169,9,2017,74094,44371,13215,61025,89813,56887,79921,11532,65408,12953,19111,29355
4013,7,2015,46417,73600,50653,23021,38214,57878,88228,92912,16776,11351,19706,96425
1801,2,2016,89383,99269,47349,88960,91463,88771,78448,24500,43302,99367,20215,81619
2833,1,2015,54830,11320,82678,79039,82319,20161,36728,1454,91822,24600,61893,47470
164,6,2015,14069,75024,4661,11281,58698,31932,21274,79774,99527,33195,57615,47009
4712,3,2016,81487,29612,1451,28680,50495,20097,41263,11118,89987,39981,86594,88399
2379,2,2018,68910,82686,73920,12545,54334,25686,26174,54728,39587,65414,10734,19434
3656,6,2015,75888,68498,83504,27641,85669,64717,51863,82444,51697,51941,77860,33283
4247,5,2015,9855,82572,3895,29877,45037,16831,15020,65916,55625,98751,61687,25057
805,2,2018,23233,48135,86400,32644,41229,14905,98799,14154,46475,61658,7167,24785
1627,8,2018,17331,60263,64034,31814,75618,44277,7674,81114,7833,7020,40932,99130
1723,5,2015,67660,58479,91798,98586,80225,58066,32660,94929,91082,63109,10121,58588
2032,7,2017,46366,2043,52556,38348,4430,30403,58207,66117,17008,61118,69793,39542
3775,1,2015,75145,6388,48866,12847,68115,55476,89756,85801,4147,36931,94659,82611
1567,6,2018,1858,7722,58534,24237,44143,38478,63521,87734,2112,66578,94106,61136
3349,2,2016,73672,22461,80038,25005,37899,19769,51182,50517,96360,84728,50172,50974
519,6,2016,79542,50096,61710,30080,51734,99224,31161,19099,46955,7989,5772,82305
2150,9,2018,74290,54969,71447,37551,92721,69471,46095,30599,72300,61965,29506,843
2906,2,2018,77649,90846,6894,179,29858,84200,40909,11707,10849,55226,798,62553
3698,6,2015,87199,3478,6633,15163,4314,99597,5817,56887,68864,85529,51575,79385
4003,1,2017,3182,88092,63896,93057,6342,86839,41227,24778,25209,46234,3932,2320
4215,5,2015,53757,92401,3706,20223,88028,1508,81315,95336,80319,73080,23207,39940
3760,0,2018,76937,65698,9508,93821,43055,41611,48708,60040,56369,29184,78163,16587
1664,8,2016,67271,21974,23273,16395,17823,44836,88746,15363,20316,69002,48357,91786
90,9,2017,52704,47955,11042,89908,76288,79366,36049,11763,31349,74244,79796,47859
3714,6,2016,77584,53232,16193,29510,29037,57217,72967,27410,57086,84371,56208,55534
2885,7,2017,43183,11962,2055,77110,65718,67630,60297,77883,26497,20124,34860,24968
3159,1,2015,63130,31100,32010,20959,14232,22522,63704,12431,22703,38880,37585,93283
1398,4,2016,70780,36859,82789,41672,39515,37681,54444,17690,45920,50103,65840,52786
2349,7,2015,90790,91784,45205,85211,73529,12032,61036,27811,8546,43047,81124,85616
4557,8,2016,99585,91345,29358,23786,96494,34981,64786,78516,63577,31967,55571,14089
3994,5,2015,6079,69146,24068,55274,66492,28303,61490,21271,23602,34854,81984,56398
1961,8,2016,15208,7303,93041,93086,9144,98318,11054,97286,23602,59570,70625,10451
1950,4,2017,84021,45994,4897,93104,60637,94933,70562,18332,30664,37896,71101,37701
4318,5,2016,77798,75878,59909,13033,19230,14048,72094,87706,24168,91358,67101,34815
3369,3,2017,95519,89859,11818,46734,2552,75398,74436,63598,84570,5701,99087,66327
2826,4,2018,55223,11569,17459,64249,28953,64617,64462,89258,70915,21220,30594,45281
1611,6,2018,40044,66328,27873,17278,10866,91214,89288,85564,52004,75089,89324,4510
1174,5,2017,48377,9959,15718,2828,76924,67938,56578,49909,80402,18787,23119,33816
2980,8,2017,20223,41096,81340,89164,37418,62042,84871,41402,44855,85397,57093,64776
1418,4,2017,32118,85714,85760,95089,17208,84024,84886,66554,80054,30800,17224,72392
4758,1,2018,26889,80361,10651,66310,24207,4963,91846,26896,85256,26674,27202,3716
3624,0,2018,27801,17315,36219,40363,63180,37335,21798,2001,62533,36870,50749,55549
4033,2,2015,45957,94113,8641,66060,68784,53934,15984,86579,66826,43368,63620,26326
4777,9,2017,75982,90028,34235,25089,32096,58171,80819,62751,45588,52201,92039,9198
4702,0,2017,63664,90379,5617,65796,7167,1562,41499,86368,36072,2676,30758,16307
4519,5,2015,74230,25078,21385,66461,95517,33272,57947,55201,80989,83407,92286,39227
4518,4,2017,35458,34083,50138,72430,64900,49035,84066,69295,61084,99847,86909,87023
2472,5,2017,90100,78945,90321,51726,25745,55608,18897,40223,95571,4507,4000,71873
3178,7,2018,22979,79474,16790,5710,70814,70493,8490,99389,60398,62782,19842,67917
1406,4,2015,72,23548,81202,62991,34540,94603,50152,58031,99591,664,10575,2352
1793,8,2018,76310,13766,7071,43587,84024,15263,53814,43592,43740,38603,21283,17444
4455,1,2017,13523,56497,7799,88262,82708,33148,74359,39807,27316,19269,20131,69018
1948,5,2017,45069,31540,59086,21189,86343,36914,34250,80041,69414,7459,97792,18666
469,8,2015,98719,23025,48447,36370,42331,29533,89613,65708,99815,3628,44203,99647
1026,3,2017,15028,89911,99841,68378,10370,28068,3230,38547,42448,66754,83985,65955
4680,0,2017,43076,85287,23507,62444,12843,89921,98153,1093,9106,4834,97518,16374
4369,5,2017,8494,10936,63147,22260,24548,30106,53398,50549,72585,40505,99663,92413
4692,3,2015,15689,21532,86758,36156,10621,73336,61517,69763,40948,60450,9975,93059
1682,5,2018,96607,43736,33394,50842,13231,14262,50386,2041,21400,61786,720,7385
1431,1,2015,52661,11605,14950,98949,91900,86118,32153,71619,9478,50558,9518,85059
3375,1,2018,99208,36578,87939,6152,29114,6101,80978,52666,11590,11666,1441,37836
2322,3,2018,81492,3451,27249,65757,13491,59789,49934,89298,18775,21118,39789,45128
3690,3,2017,99670,57255,15168,36,52187,26300,74999,77583,21828,33419,65453,1032
443,2,2015,54767,17123,7739,71632,21866,64982,28251,11834,40125,88302,47672,75438
595,3,2018,52589,2134,18653,94486,55039,47061,60855,20779,21880,98445,81437,28664
1421,3,2018,42642,47046,49806,11114,35946,40006,77883,40668,32152,37797,18655,97974
4324,9,2015,43162,91792,64676,31168,98913,34949,6896,63887,93192,35193,92534,31916
3945,0,2017,68728,46651,26655,93845,59494,6207,22035,26988,42884,36782,92371,80049
1544,6,2017,33377,54450,85427,88229,9961,89426,44321,11902,89684,1382,71069,99988
4837,5,2016,22925,72206,99400,59574,52944,27515,12630,48104,21493,76766,23295,58948
1412,7,2015,30703,78586,88896,74806,61031,11694,2611,30070,21279,97714,47640,58010
1639,8,2016,94427,89430,2629,61845,90521,63783,75090,49430,59671,72975,24557,34960
317,9,2016,9514,40788,38434,83602,26550,54883,50767,644,4904,4635,62767,65958
1787,5,2015,50650,36480,31119,58537,36778,14574,56194,53131,93999,56895,26424,9724
4865,5,2018,49667,78077,7167,81522,56264,69165,23814,4512,67930,39782,29239,29994
1148,8,2016,8428,79981,45806,4664,60256,99698,64983,62750,10095,10595,51517,45677
2932,4,2015,8698,32572,98924,53594,16221,18138,24831,82778,58800,49431,99492,20464
3510,4,2015,35383,30949,22806,15439,70348,41185,90112,51908,15373,38455,98272,77276
4396,3,2016,10950,10498,50846,15057,31333,49,23031,29556,73048,59778,97100,74548
859,4,2015,36645,78873,88119,33039,99975,70203,374,55281,77781,55570,38256,7084
4090,7,2016,14419,83235,64247,27418,82371,45263,1985,68359,65985,25507,2247,20489
3679,2,2017,81170,45963,59259,50730,20880,1509,1027,53573,43760,2266,77633,2000
2220,7,2016,65256,43103,60338,44606,33110,43420,1726,65211,90805,31551,6703,54477
1721,8,2016,35707,26934,18338,10314,4691,3621,42997,72524,69474,7384,54356,67453
820,4,2017,8964,39672,35672,16850,47811,89044,18187,15381,87641,13026,93390,17537
2566,6,2018,81004,37967,97181,44288,7118,58232,4140,91677,59465,76782,85475,28170
3892,9,2017,3389,6274,21152,11142,60758,56788,15526,3295,36653,48920,82865,89681
2470,8,2015,25886,35064,35308,2674,30827,13354,74863,79606,42817,54336,31142,41469
1865,7,2017,59427,90543,50418,13711,5785,7950,60731,56354,54799,89607,44402,57072
2089,6,2015,40599,92902,60973,78168,80489,90414,50580,28115,10623,44577,6027,30256
752,7,2017,48776,82688,90248,30679,94473,33994,41803,76917,1791,67590,10622,78347
2486,6,2016,94050,11002,89461,62810,28621,59786,85106,89276,49271,91041,73291,19300
1293,9,2017,47815,44993,51177,83275,73514,64246,80438,37064,37249,75199,88726,53564
4659,5,2017,17437,20828,75838,14121,58482,22016,89711,43398,14655,38541,93841,3136
2150,9,2015,71380,26600,73475,67805,64835,12820,41259,4572,51965,19606,12713,8217
2069,8,2017,54568,32033,11207,50178,48975,27872,93940,94262,77205,40136,67835,22282
1553,1,2017,82733,3198,96677,95957,9529,66116,29573,56440,37675,74674,5077,55161
1696,3,2018,33898,95017,26321,79680,77615,24107,9196,52376,35460,20917,30796,40756
3278,3,2015,34900,23786,84859,9256,30479,39377,13275,84089,26689,42557,53823,27387
11,3,2016,16677,75684,57860,79998,87661,4945,14328,18443,98491,52870,33287,69842
1576,9,2016,39455,63941,49375,85934,33229,2760,93317,51233,64702,7682,99181,10246
4354,0,2018,56237,86311,75327,11771,19579,14432,11330,69002,96135,58230,50878,89949
4871,0,2015,30913,10183,55072,37522,43888,63073,10836,8579,69532,88616,58038,93665
2148,9,2016,82007,17681,75014,38783,14784,97715,49716,5379,29459,17693,55040,76800
26,3,2017,36628,65633,38409,75510,39733,83881,90075,93576,72102,8252,66728,10539
4838,8,2015,12822,41473,23265,9189,86988,62107,82641,47854,30069,99173,42487,20727
1389,5,2018,43699,83795,70272,81023,53521,1781,60969,15325,28970,8787,12184,84153
906,0,2016,67475,82147,52399,49348,71457,320,21686,57403,17180,82059,1851,97123
4260,2,2017,7072,40355,74563,31921,82060,66002,6548,99758,99560,58401,31172,27097
4247,5,2018,95322,74265,35473,60857,62634,64213,84770,62108,7738,85688,5539,71638
3315,1,2017,48928,65580,34693,41756,46777,41772,32318,87803,70787,79626,63181,29793
2803,3,2018,42834,43411,23295,65541,23453,60493,20685,71969,59998,25430,39176,58029
2061,4,2018,81817,5510,38322,39587,58763,95735,20505,60376,28457,5357,77201,34149
2942,8,2015,49566,26859,43464,9631,85029,84580,46679,37084,57764,20823,55412,81659
1791,4,2016,20108,16595,94582,81659,47045,46279,53056,61892,23880,28334,27236,44110
4384,2,2016,66388,72042,88847,79729,34316,45329,70523,77215,39956,26033,11182,77147
2699,4,2018,20709,81449,42333,53276,9748,51051,56271,42867,65475,85215,77805,57697
4482,2,2018,11218,25997,23087,70183,63523,3033,3398,20043,66498,84650,99546,84368
225,1,2016,30737,70518,66581,42380,79439,54161,40568,82604,49906,4858,25495,87676
2835,8,2015,1555,50885,96667,76283,62282,42921,39912,25448,46981,74320,94261,71922
1562,0,2017,39988,71955,39126,95355,52835,38615,405,6177,77767,4932,47275,1161
806,3,2015,67832,98191,87535,36464,16349,10064,59719,13395,18026,85,73183,33579
690,2,2017,31948,32208,63451,83952,24241,54560,67302,55498,88873,63847,31677,58063
190,9,2017,75603,52099,29258,86770,19292,45785,48670,23240,60977,47390,15035,52299
595,3,2016,7361,10152,25352,81434,25104,9246,32998,80948,34391,60204,32408,50764
2487,2,2016,69241,19394,48325,99281,34997,74254,50813,77205,12544,33430,44236,10686
3030,0,2017,6490,1243,30304,95500,19957,34895,60232,14403,82919,20093,91048,4673
4748,9,2015,16707,7110,1684,95872,67360,81365,34729,47123,85814,77122,1928,32572
2559,3,2016,73350,90502,19153,76809,3227,25606,44089,91109,24614,84128,65484,47094
4336,0,2015,75342,27561,69165,27421,60950,80791,11123,22376,95095,26346,55983,55391
1447,8,2016,23443,28848,36643,79394,73377,37547,97024,22746,31299,84724,62900,58941
626,8,2015,92243,64362,68805,55034,14096,2614,54996,25956,30638,96842,9811,47832
3454,6,2016,77395,12554,51064,52820,71121,36610,80340,46754,24623,29889,38845,71274
2705,9,2017,17093,68409,20721,20903,66688,63191,97042,15033,81454,39651,55081,75309
445,9,2016,41440,4227,47063,47790,19654,40396,43758,13710,77691,5160,61371,879
84,1,2015,19464,95620,90420,9225,34739,86550,5576,31236,10952,42858,21345,48637
3168,4,2016,40520,95536,97287,49901,84878,73421,981,16904,60813,60974,4928,9945
4548,9,2016,82252,34585,22888,28897,64518,65186,30916,15936,53865,83084,19889,97762
4382,8,2016,39304,23565,28254,58288,65862,75217,25246,94144,5846,92743,72323,59232
3369,3,2015,29392,58085,29478,94664,63114,63439,7875,39869,87627,41430,39646,31221
4203,6,2017,43893,88987,87877,73069,28463,30550,57042,16644,90575,28398,12,9165
4042,0,2015,70100,87057,23431,58281,820,51544,99008,34113,46461,62770,5813,53620
3761,7,2015,28420,93083,82088,58720,40022,57116,78250,50777,63523,96244,53102,44106
1204,1,2015,79161,88010,50422,9791,91759,1891,14163,9970,88276,66553,12701,28376
1966,2,2016,20818,18069,24992,85804,61689,49279,41641,14471,34780,62595,84418,88785
4364,8,2016,90573,79096,42300,66454,13891,20508,39802,46144,26408,36500,37018,64801
2989,4,2017,74089,43847,16255,40111,86044,6786,52556,40651,33121,20994,59848,60905
141,8,2017,18691,28468,94366,23697,76641,3587,7485,85073,5285,57272,66595,92385
3031,7,2017,22231,93630,5694,92630,71315,30756,11312,23195,70485,88396,72510,85707
386,6,2015,34041,7668,16652,43386,1284,87603,31533,75964,90884,23872,15259,56167
1247,3,2018,67717,85922,95748,91700,70445,53318,41390,14055,18998,79105,21135,61577
229,1,2015,28786,99143,58170,979,34441,40730,83380,12664,30603,29669,4208,7584
2003,3,2018,13676,18848,80591,76655,34413,55679,80192,25859,48934,1397,40083,16303
4599,5,2015,88634,54486,141,90517,67663,43680,69319,23232,94762,51213,30432,32809
4356,9,2017,8385,9531,98462,23971,48083,39786,4535,13076,82554,54272,97920,33861
134,8,2018,16216,24246,11667,80905,74541,32321,38988,38335,39737,20304,12090,11732
4151,2,2016,57228,51149,54931,19878,83164,26486,54391,16710,91301,27207,88097,10897
1430,3,2018,19629,48496,48402,97768,12893,37306,71847,38318,26757,62869,41586,10957
4537,0,2016,32079,92518,89856,90952,34277,12605,20106,54380,54751,14423,26236,59660
0,3,2016,51500,98572,11385,48620,9143,38420,8186,78034,77291,46010,23853,90867
2735,7,2015,58783,72346,35517,49710,37303,47735,59438,90002,37749,64839,77400,31549
